,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,IBM,INTC,MSFT,NVDA,QYLD,AAPL,IBM,INTC,MSFT,NVDA,QYLD,AAPL,IBM,INTC,MSFT,NVDA,QYLD,AAPL,IBM,INTC,MSFT,NVDA,QYLD,AAPL,IBM,INTC,MSFT,NVDA,QYLD,AAPL,IBM,INTC,MSFT,NVDA,QYLD
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-18,49.834938049316406,125.61631774902344,55.355712890625,120.25650787353516,185.396484375,17.999711990356445,50.96500015258789,140.3300018310547,58.4900016784668,123.37000274658203,186.3000030517578,22.959999084472656,51.037498474121094,140.49000549316406,58.880001068115234,123.5199966430664,188.92999267578125,22.979999542236328,50.630001068115234,138.6999969482422,58.119998931884766,121.30000305175781,185.17999267578125,22.8700008392334,50.779998779296875,139.0,58.709999084472656,122.19000244140625,187.55999755859375,22.969999313354492,96783200,4960000,20464200,27991000,9524700,176000
2019-04-22,49.99871826171875,124.3272933959961,55.66802215576172,120.63665771484375,187.5559844970703,18.03891944885254,51.13249969482422,138.88999938964844,58.81999969482422,123.76000213623047,188.47000122070312,23.010000228881836,51.23500061035156,140.55999755859375,58.83000183105469,124.0,189.10000610351562,23.010000228881836,50.584999084472656,138.47999572753906,57.880001068115234,122.56999969482422,184.0800018310547,22.90999984741211,50.70750045776367,139.4199981689453,58.150001525878906,122.62000274658203,185.35000610351562,22.969999313354492,77758000,4494000,12327500,15648700,6998400,180100
2019-04-23,50.719871520996094,125.71478271484375,55.63016891479492,122.27426147460938,189.74525451660156,18.109477996826172,51.869998931884766,140.44000244140625,58.779998779296875,125.44000244140625,190.6699981689453,23.100000381469727,51.9375,140.9199981689453,58.97999954223633,125.58000183105469,191.92999267578125,23.139999389648438,50.974998474121094,138.94000244140625,58.5,123.83000183105469,188.61000061035156,23.010000228881836,51.10749816894531,139.14999389648438,58.88999938964844,124.0999984741211,189.0,23.010000228881836,93292000,4462200,17739900,24025500,8671400,299800
2019-04-24,50.64164352416992,125.27616119384766,55.573387145996094,121.85511779785156,190.2428741455078,18.06522560119629,51.790000915527344,139.9499969482422,58.720001220703125,125.01000213623047,191.1699981689453,22.864999771118164,52.119998931884766,141.30999755859375,59.290000915527344,125.8499984741211,192.80999755859375,22.940000534057617,51.76250076293945,139.77999877929688,58.13999938964844,124.5199966430664,188.63999938964844,22.863000869750977,51.84000015258789,140.60000610351562,58.52000045776367,125.79000091552734,191.08999633789062,22.940000534057617,70162400,2774900,17723700,31257000,7955100,258400
2019-04-25,50.18206787109375,124.09457397460938,54.522865295410156,125.890625,186.00350952148438,18.06917953491211,51.31999969482422,138.6300048828125,57.61000061035156,129.14999389648438,186.91000366210938,22.8700008392334,51.939998626708984,139.75,58.380001068115234,131.3699951171875,190.4499969482422,22.950000762939453,51.279998779296875,137.7100067138672,57.22999954223633,128.8300018310547,183.6999969482422,22.850000381469727,51.70750045776367,139.6999969482422,58.29999923706055,130.05999755859375,189.5500030517578,22.950000762939453,74172800,2910100,27949900,38033900,12482400,243100
2019-04-26,49.9424934387207,124.81962585449219,49.620445251464844,126.6119384765625,177.22630310058594,18.108684539794922,51.07500076293945,139.44000244140625,52.43000030517578,129.88999938964844,178.08999633789062,22.920000076293945,51.25,139.88999938964844,53.09000015258789,130.52000427246094,180.88999938964844,22.93000030517578,50.529998779296875,138.80999755859375,51.52000045776367,129.02000427246094,173.3000030517578,22.850000381469727,51.224998474121094,139.33999633789062,52.7400016784668,129.6999969482422,180.7100067138672,22.8700008392334,74596400,2319800,72364500,23654900,21724700,138400
2019-04-29,50.01827621459961,124.47050476074219,48.37118148803711,126.49497985839844,178.46029663085938,18.124483108520508,51.15250015258789,139.0500030517578,51.11000061035156,129.77000427246094,179.3300018310547,22.940000534057617,51.49250030517578,139.6300048828125,52.43000030517578,130.17999267578125,180.4499969482422,22.969999313354492,50.96500015258789,138.80999755859375,51.0,129.35000610351562,175.5,22.940000534057617,51.099998474121094,139.14999389648438,52.16999816894531,129.89999389648438,178.41000366210938,22.959999084472656,88818800,2958300,42142300,16324200,9798000,175000
2019-04-30,49.05511474609375,125.56260681152344,48.304927825927734,127.30404663085938,180.1221923828125,18.092880249023438,50.16749954223633,140.27000427246094,51.040000915527344,130.60000610351562,181.0,22.899999618530273,50.849998474121094,140.44000244140625,51.43000030517578,130.6999969482422,182.02999877929688,22.969999313354492,49.77750015258789,138.67999267578125,50.869998931884766,129.38999938964844,177.25999450683594,22.790000915527344,50.76499938964844,139.11000061035156,51.0,129.80999755859375,178.02999877929688,22.90999984741211,186139600,4638800,27130900,24166500,9073000,568400
2019-05-01,51.4630126953125,125.82217407226562,48.03993225097656,124.65267944335938,179.59475708007812,18.100778579711914,52.630001068115234,140.55999755859375,50.7599983215332,127.87999725341797,180.47000122070312,22.90999984741211,53.82749938964844,141.80999755859375,51.599998474121094,130.64999389648438,184.80999755859375,22.979999542236328,52.307498931884766,140.1699981689453,50.7400016784668,127.69999694824219,180.4600067138672,22.899999618530273,52.470001220703125,140.5500030517578,51.099998474121094,130.52999877929688,183.11000061035156,22.969999313354492,259309200,3053700,20467600,26821700,8857000,219400
2019-05-02,51.12810516357422,124.95389556884766,47.841190338134766,123.02481842041016,182.30154418945312,18.07707977294922,52.287498474121094,139.58999633789062,50.54999923706055,126.20999908447266,183.19000244140625,22.8799991607666,53.162498474121094,141.27999877929688,51.33000183105469,128.0,184.8699951171875,22.959999084472656,52.032501220703125,139.41000366210938,50.119998931884766,125.5199966430664,179.1199951171875,22.790000915527344,52.459999084472656,140.5,50.79999923706055,127.9800033569336,180.86000061035156,22.90999984741211,127985200,3541400,22655400,27350200,9867100,225800
2019-05-03,51.763694763183594,125.544677734375,48.97688293457031,125.64693450927734,182.1224365234375,18.156084060668945,52.9375,140.25,51.75,128.89999389648438,183.00999450683594,22.979999542236328,52.959999084472656,141.0,51.81999969482422,129.42999267578125,183.92999267578125,23.0,52.557498931884766,139.6300048828125,50.72999954223633,127.25,180.52999877929688,22.90999984741211,52.72249984741211,139.6999969482422,51.08000183105469,127.36000061035156,183.52999877929688,22.940000534057617,83569600,2579900,25656600,24911100,8420600,464300
2019-05-06,50.96432876586914,125.66107177734375,48.772159576416016,124.91585540771484,178.97775268554688,18.124483108520508,52.119998931884766,140.3800048828125,51.220001220703125,128.14999389648438,179.85000610351562,22.940000534057617,52.209999084472656,140.69000244140625,51.279998779296875,128.55999755859375,180.33999633789062,22.959999084472656,50.875,137.89999389648438,50.189998626708984,126.11000061035156,174.0,22.799999237060547,51.0724983215332,138.3000030517578,50.25,126.38999938964844,175.5,22.84000015258789,129772400,2793300,26245200,24239800,10554400,224600
2019-05-07,49.590476989746094,123.20835876464844,48.06752395629883,122.35221862792969,172.27044677734375,17.89535903930664,50.71500015258789,137.63999938964844,50.47999954223633,125.5199966430664,173.11000061035156,22.649999618530273,51.85499954223633,139.50999450683594,50.880001068115234,127.18000030517578,177.89999389648438,22.8799991607666,50.20750045776367,136.19000244140625,49.93000030517578,124.22000122070312,171.1699981689453,22.56999969482422,51.470001220703125,139.14999389648438,50.599998474121094,126.45999908447266,177.89999389648438,22.8700008392334,155054800,4726800,29713400,36017700,13880500,503500
2019-05-08,49.600250244140625,123.53060913085938,46.886783599853516,122.34249114990234,173.07652282714844,17.942768096923828,50.724998474121094,138.0,49.2400016784668,125.51000213623047,173.9199981689453,22.709999084472656,51.334999084472656,138.6999969482422,50.790000915527344,126.37000274658203,177.14999389648438,22.770000457763672,50.4375,137.1300048828125,49.06999969482422,124.75,171.52000427246094,22.56999969482422,50.474998474121094,137.77000427246094,50.20000076293945,125.44000244140625,172.0,22.65999984741211,105358000,3818900,36812400,28419000,10479200,199100
2019-05-09,49.06733703613281,122.58861541748047,44.39199447631836,122.3327407836914,169.36460876464844,17.89535903930664,50.18000030517578,135.33999633789062,46.619998931884766,125.5,170.19000244140625,22.649999618530273,50.41999816894531,135.5800018310547,48.290000915527344,125.79000091552734,171.52999877929688,22.700000762939453,49.165000915527344,133.02999877929688,46.04999923706055,123.56999969482422,165.39999389648438,22.3799991607666,50.099998474121094,134.88999938964844,47.900001525878906,124.29000091552734,171.13999938964844,22.56999969482422,139634400,4192700,59642200,27235800,16506200,353600
2019-05-10,48.38759231567383,122.57049560546875,43.992069244384766,123.9216079711914,168.00125122070312,17.974363327026367,49.29499816894531,135.32000732421875,46.20000076293945,127.12999725341797,168.82000732421875,22.75,49.712501525878906,135.75,46.79999923706055,127.93000030517578,171.58999633789062,22.75,48.192501068115234,132.4199981689453,45.099998474121094,123.81999969482422,164.0,22.309999465942383,49.35499954223633,134.8800048828125,46.439998626708984,124.91000366210938,168.9499969482422,22.520000457763672,164834800,3977600,42522800,30915100,14237500,380500
2019-05-13,45.5753288269043,119.03791809082031,42.620887756347656,120.23699951171875,157.68154907226562,17.421310424804688,46.43000030517578,131.4199981689453,44.7599983215332,123.3499984741211,158.4499969482422,22.049999237060547,47.369998931884766,133.57000732421875,45.63999938964844,125.55000305175781,164.42999267578125,22.350000381469727,45.712501525878906,130.9600067138672,44.70000076293945,123.04000091552734,157.80999755859375,22.0049991607666,46.9275016784668,133.27999877929688,45.33000183105469,124.11000061035156,163.5,22.350000381469727,229722400,4958000,39091900,33944900,16422800,401600
2019-05-14,46.29679489135742,120.74984741210938,43.011287689208984,121.58218383789062,161.254150390625,17.61882972717285,47.165000915527344,133.30999755859375,45.16999816894531,124.7300033569336,162.0399932861328,22.299999237060547,47.42499923706055,134.32000732421875,45.4900016784668,125.87999725341797,163.4600067138672,22.399999618530273,46.352500915527344,131.67999267578125,44.869998931884766,123.69999694824219,158.49000549316406,22.100000381469727,46.602500915527344,131.82000732421875,45.18000030517578,123.87000274658203,160.0500030517578,22.139999389648438,146118800,3280400,24706500,25266300,13122000,508000
2019-05-15,46.85139083862305,121.73716735839844,43.43978500366211,123.29431915283203,158.80604553222656,17.85585594177246,47.72999954223633,134.39999389648438,45.619998931884766,126.0199966430664,159.5800018310547,22.600000381469727,47.9375,134.58999633789062,45.75,126.70999908447266,161.0500030517578,22.649999618530273,46.505001068115234,132.3699951171875,44.7599983215332,123.69999694824219,157.41000366210938,22.139999389648438,46.567501068115234,132.58999633789062,44.91999816894531,124.26000213623047,159.8000030517578,22.170000076293945,106178800,2551000,23407900,24722700,12558000,242100
2019-05-16,46.64525604248047,123.0777359008789,43.35408401489258,126.1413803100586,159.4131317138672,18.045473098754883,47.52000045776367,135.8800048828125,45.529998779296875,128.92999267578125,160.19000244140625,22.84000015258789,48.11750030517578,136.11000061035156,45.95000076293945,129.3800048828125,161.91000366210938,22.940000534057617,47.209999084472656,134.63999938964844,45.41999816894531,126.45999908447266,157.64999389648438,22.570999145507812,47.477500915527344,134.74000549316406,45.470001220703125,126.75,159.36000061035156,22.610000610351562,132125600,3017300,19954700,30112200,19527200,194200
2019-05-17,46.38022994995117,121.66470336914062,42.74467468261719,125.29999542236328,155.77085876464844,17.903257369995117,47.25,134.32000732421875,44.88999938964844,128.07000732421875,156.52999877929688,22.65999984741211,47.724998474121094,135.41000366210938,45.72999954223633,130.4600067138672,163.7100067138672,22.899999618530273,46.689998626708984,133.94000244140625,44.7599983215332,127.91999816894531,154.94000244140625,22.604999542236328,46.73249816894531,134.67999267578125,45.18000030517578,128.30999755859375,158.5,22.610000610351562,131516400,2619100,22500400,25770500,25551700,261200
2019-05-20,44.929931640625,122.3893051147461,41.47823715209961,123.49000549316406,151.01402282714844,17.721538543701172,45.772499084472656,135.1199951171875,43.560001373291016,126.22000122070312,151.75,22.43000030517578,46.087501525878906,135.42999267578125,44.52000045776367,127.58999633789062,154.77000427246094,22.520000457763672,45.06999969482422,132.92999267578125,43.45000076293945,125.76000213623047,150.75,22.34000015258789,45.880001068115234,133.52999877929688,44.0,126.5199966430664,152.5500030517578,22.479999542236328,154449200,3264500,28675000,23706900,14301600,184200
2019-05-21,45.79127502441406,123.59400939941406,42.3352165222168,124.15530395507812,154.30799865722656,17.85980987548828,46.650001525878906,136.4499969482422,44.459999084472656,126.9000015258789,155.05999755859375,22.604999542236328,47.0,137.05999755859375,44.779998779296875,127.52999877929688,155.6999969482422,22.639999389648438,46.17499923706055,135.7899932861328,44.18000030517578,126.58000183105469,152.63999938964844,22.520000457763672,46.30500030517578,136.1199951171875,44.34000015258789,127.43000030517578,154.1999969482422,22.540000915527344,113459200,2503500,25543400,15293300,9046200,188400
2019-05-22,44.853858947753906,123.50345611572266,41.89720916748047,124.90863800048828,151.4618682861328,17.816736221313477,45.69499969482422,136.35000610351562,44.0,127.66999816894531,152.1999969482422,22.34000015258789,46.4275016784668,136.75,44.459999084472656,128.24000549316406,154.5500030517578,22.40999984741211,45.63750076293945,135.7100067138672,43.849998474121094,126.5199966430664,151.75999450683594,22.190000534057617,46.165000915527344,136.0,44.150001525878906,126.62000274658203,153.5,22.329999923706055,118994400,1849800,16932500,15396500,8146700,175500
2019-05-23,44.08821487426758,119.91653442382812,42.40188217163086,123.45086669921875,146.6055450439453,17.61735725402832,44.915000915527344,132.38999938964844,44.529998779296875,126.18000030517578,147.32000732421875,22.09000015258789,45.1349983215332,135.1300048828125,44.7400016784668,126.29000091552734,149.69000244140625,22.170000076293945,44.45249938964844,130.44000244140625,42.86000061035156,124.73999786376953,144.91000366210938,21.950000762939453,44.95000076293945,135.1300048828125,43.369998931884766,126.19999694824219,149.69000244140625,22.15999984741211,146118800,5343400,35783900,23603800,14796100,285500
2019-05-24,43.918888092041016,119.8169174194336,42.43996810913086,123.50956726074219,144.446044921875,17.5615291595459,44.74250030517578,132.27999877929688,44.56999969482422,126.23999786376953,145.14999389648438,22.020000457763672,45.53499984741211,134.25,45.04999923706055,127.41999816894531,149.5,22.27899932861328,44.654998779296875,131.58999633789062,44.4900016784668,125.97000122070312,144.8800048828125,22.020000457763672,45.04999923706055,133.52999877929688,44.59000015258789,126.91000366210938,148.0800018310547,22.18000030517578,94858800,2596100,27168100,14123400,8939600,151200
2019-05-28,43.7372932434082,118.16838836669922,41.487762451171875,123.43130493164062,142.6348876953125,17.569507598876953,44.557498931884766,130.4600067138672,43.56999969482422,126.16000366210938,143.3300018310547,22.030000686645508,45.147499084472656,132.63999938964844,44.689998626708984,128.0,147.17999267578125,22.260000228881836,44.477500915527344,130.27000427246094,43.29999923706055,126.05000305175781,143.25,22.020000457763672,44.72999954223633,132.1300048828125,44.65999984741211,126.9800033569336,145.86000061035156,22.1299991607666,111792800,4908800,34779900,23128400,10708900,226300
2019-05-29,43.52870559692383,117.47093963623047,42.116214752197266,122.23768615722656,139.6593780517578,17.386072158813477,44.345001220703125,129.69000244140625,44.22999954223633,124.94000244140625,140.33999633789062,21.799999237060547,44.837501525878906,130.27999877929688,44.529998779296875,125.38999938964844,142.82000732421875,21.959999084472656,44.0,128.32000732421875,43.33000183105469,124.04000091552734,138.94000244140625,21.709999084472656,44.10499954223633,130.0,43.349998474121094,125.37999725341797,141.41000366210938,21.920000076293945,113924800,3679000,28450300,22763100,13995000,326000
2019-05-30,43.75447463989258,117.36224365234375,42.59231948852539,123.0105972290039,138.59335327148438,17.529626846313477,44.57500076293945,129.57000732421875,44.72999954223633,125.7300033569336,139.11000061035156,21.979999542236328,44.807498931884766,129.97000122070312,45.029998779296875,125.76000213623047,141.75,22.0,44.16749954223633,128.92999267578125,44.22999954223633,124.77999877929688,137.57000732421875,21.850000381469727,44.48749923706055,129.74000549316406,44.29999923706055,125.26000213623047,140.30999755859375,21.860000610351562,84873600,2741900,21618900,16829600,9857500,192900
2019-05-31,42.96184158325195,115.02532196044922,41.93529510498047,121.00494384765625,134.95692443847656,17.298349380493164,43.76750183105469,126.98999786376953,44.040000915527344,123.68000030517578,135.4600067138672,21.690000534057617,44.497501373291016,128.44000244140625,44.970001220703125,124.62000274658203,139.85000610351562,21.809999465942383,43.747501373291016,126.8499984741211,43.93000030517578,123.31999969482422,135.38999938964844,21.610000610351562,44.057498931884766,128.44000244140625,44.18000030517578,124.2300033569336,137.13999938964844,21.75,108174400,3539300,25532500,26646800,9743000,189200
2019-06-03,42.52748107910156,116.1847152709961,41.38301467895508,117.24799346923828,133.2831573486328,16.8916072845459,43.32500076293945,128.27000427246094,43.459999084472656,119.83999633789062,133.77999877929688,21.18000030517578,44.47999954223633,128.55999755859375,44.59000015258789,124.37000274658203,137.47000122070312,21.6299991607666,42.567501068115234,127.05999755859375,43.20000076293945,119.01000213623047,132.60000610351562,21.09000015258789,43.900001525878906,127.0999984741211,44.25,123.8499984741211,135.91000366210938,21.610000610351562,161584400,4266900,31155700,37983600,11966100,367800
2019-06-04,44.08330154418945,120.18827819824219,42.64944839477539,120.49618530273438,142.46893310546875,17.362150192260742,44.90999984741211,132.69000244140625,44.790000915527344,123.16000366210938,143.0,21.770000457763672,44.95750045776367,132.74000549316406,44.86000061035156,123.27999877929688,143.2100067138672,21.770000457763672,43.630001068115234,129.08999633789062,43.77000045776367,120.6500015258789,135.47000122070312,21.229999542236328,43.86000061035156,129.55999755859375,44.15999984741211,121.27999877929688,136.36000061035156,21.229999542236328,123872000,3913500,28094900,29382600,16045900,187100
2019-06-05,44.79495620727539,119.10135650634766,42.420921325683594,123.10843658447266,140.75531005859375,17.48975372314453,45.6349983215332,131.49000549316406,44.54999923706055,125.83000183105469,141.27999877929688,21.93000030517578,46.247501373291016,133.61000061035156,45.18000030517578,125.87000274658203,146.19000244140625,21.93000030517578,45.28499984741211,130.47000122070312,44.189998626708984,124.20999908447266,139.82000732421875,21.719999313354492,46.06999969482422,133.3800048828125,45.11000061035156,124.94999694824219,145.97000122070312,21.90999984741211,119093600,3161300,20802000,24926100,12790400,143200
2019-06-06,45.4526252746582,119.7625732421875,42.944637298583984,125.05538940429688,143.24603271484375,17.579071044921875,46.30500030517578,132.22000122070312,45.099998474121094,127.81999969482422,143.77999877929688,22.04199981689453,46.36750030517578,132.64999389648438,45.16999816894531,127.97000122070312,144.77000427246094,22.100000381469727,45.537498474121094,130.89999389648438,44.5099983215332,125.5999984741211,141.35000610351562,21.871999740600586,45.77000045776367,132.19000244140625,44.75,126.44000244140625,141.4499969482422,21.969999313354492,90105200,2298200,19076200,21459000,10203500,99700
2019-06-07,46.66244125366211,120.74984741210938,43.8301887512207,128.55795288085938,144.95962524414062,17.912439346313477,47.537498474121094,133.30999755859375,46.029998779296875,131.39999389648438,145.5,22.459999084472656,47.97999954223633,134.72000122070312,46.119998931884766,132.25,146.8800048828125,22.489999771118164,46.442501068115234,132.2100067138672,45.099998474121094,128.25999450683594,143.25,22.1299991607666,46.627498626708984,132.47000122070312,45.25,129.19000244140625,144.02000427246094,22.1299991607666,122737600,2553400,24370300,33885600,8721400,203400
2019-06-10,47.258758544921875,122.04512023925781,44.563392639160156,129.73202514648438,147.8787384033203,18.04802131652832,48.14500045776367,134.74000549316406,46.79999923706055,132.60000610351562,148.42999267578125,22.6299991607666,48.842498779296875,135.35000610351562,47.189998626708984,134.0800018310547,151.19000244140625,22.760000228881836,47.904998779296875,133.91000366210938,46.20000076293945,132.0,147.75999450683594,22.520000457763672,47.95249938964844,134.3800048828125,46.22999954223633,132.39999389648438,147.75999450683594,22.520000457763672,104883600,2911300,20806100,26477100,10069500,229600
2019-06-11,47.80599594116211,123.1411361694336,44.61100387573242,129.24281311035156,150.1901092529297,18.103853225708008,48.70249938964844,135.9499969482422,46.849998474121094,132.10000610351562,150.75,22.700000762939453,49.0,136.4600067138672,47.31999969482422,134.24000549316406,152.36000061035156,22.75,48.400001525878906,135.0500030517578,46.52000045776367,131.27999877929688,149.16000366210938,22.6299991607666,48.71500015258789,135.32000732421875,47.2599983215332,133.8800048828125,150.83999633789062,22.739999771118164,107731600,3407300,18415500,23913700,9596800,141500
2019-06-12,47.653846740722656,122.16287994384766,44.10633087158203,128.64602661132812,145.65701293945312,18.024089813232422,48.54750061035156,134.8699951171875,46.31999969482422,131.49000549316406,146.1999969482422,22.600000381469727,48.99250030517578,135.94000244140625,46.66999816894531,131.97000122070312,149.25,22.68000030517578,48.34749984741211,134.41000366210938,46.25,130.7100067138672,145.58999633789062,22.569000244140625,48.48749923706055,135.55999755859375,46.66999816894531,131.39999389648438,149.0,22.670000076293945,73012800,2254700,15900600,17092500,8972300,127300
2019-06-13,47.6440315246582,122.96900177001953,44.468170166015625,129.45806884765625,147.70936584472656,18.111827850341797,48.537498474121094,135.75999450683594,46.70000076293945,132.32000732421875,148.25999450683594,22.709999084472656,49.1974983215332,136.27000427246094,46.959999084472656,133.0,149.0,22.729999542236328,48.400001525878906,135.08999633789062,46.529998779296875,131.55999755859375,146.3800048828125,22.6299991607666,48.67499923706055,135.1300048828125,46.599998474121094,131.97999572753906,147.08999633789062,22.6299991607666,86698400,2955300,12267600,17200800,7702000,144800
2019-06-14,47.29802703857422,122.4164810180664,43.982547760009766,129.5852508544922,144.10281372070312,18.0878963470459,48.185001373291016,135.14999389648438,46.189998626708984,132.4499969482422,144.63999938964844,22.68000030517578,48.397499084472656,135.8800048828125,46.41999816894531,133.7899932861328,145.49000549316406,22.75,47.57500076293945,134.42999267578125,45.54999923706055,131.63999938964844,142.83999633789062,22.56999969482422,47.88750076293945,135.44000244140625,45.83000183105469,132.25999450683594,144.50999450683594,22.75,75046000,2193300,15381100,17821700,9860700,122300
2019-06-17,47.580223083496094,122.23533630371094,43.9254150390625,129.9766082763672,144.49134826660156,18.19157600402832,48.47249984741211,134.9499969482422,46.130001068115234,132.85000610351562,145.02999877929688,22.809999465942383,48.7400016784668,136.02999877929688,46.529998779296875,133.72999572753906,146.52000427246094,22.84000015258789,48.04249954223633,134.6999969482422,45.79999923706055,132.52999877929688,143.64999389648438,22.715999603271484,48.224998474121094,135.38999938964844,46.13999938964844,132.6300048828125,144.57000732421875,22.739999771118164,58676400,2194100,12643300,14517800,6901000,202200
2019-06-18,48.699249267578125,123.53060913085938,45.10615539550781,132.23663330078125,152.31222534179688,18.32715606689453,49.61249923706055,136.3800048828125,47.369998931884766,135.16000366210938,152.8800048828125,22.979999542236328,50.0724983215332,137.19000244140625,48.0,135.24000549316406,155.11000061035156,23.010000228881836,48.8025016784668,135.1999969482422,46.599998474121094,133.57000732421875,147.05999755859375,22.899999618530273,49.01250076293945,135.1999969482422,46.75,134.19000244140625,147.5,22.920000076293945,106204000,2914700,25732300,25934500,14548000,225400
2019-06-19,48.55691146850586,124.16465759277344,44.82048797607422,132.75518798828125,152.5513153076172,18.382980346679688,49.467498779296875,137.0800018310547,47.06999969482422,135.69000244140625,153.1199951171875,23.049999237060547,49.970001220703125,138.36000061035156,47.58000183105469,135.92999267578125,154.75999450683594,23.059999465942383,49.32749938964844,136.24000549316406,47.0,133.80999755859375,152.07000732421875,22.93000030517578,49.91999816894531,136.42999267578125,47.47999954223633,135.0,154.3000030517578,23.0,84496800,2382400,17436400,23744400,8291100,145600
2019-06-20,48.94709777832031,125.76788330078125,44.934757232666016,133.98788452148438,153.52769470214844,18.40690803527832,49.8650016784668,138.85000610351562,47.189998626708984,136.9499969482422,154.10000610351562,23.079999923706055,50.15250015258789,139.5399932861328,48.04999923706055,137.66000366210938,157.3300018310547,23.149999618530273,49.50749969482422,138.1999969482422,46.869998931884766,135.72000122070312,153.52000427246094,23.059999465942383,50.092498779296875,138.92999267578125,47.869998931884766,137.4499969482422,156.77000427246094,23.1299991607666,86056000,3071000,20126800,33042600,8754200,238000
2019-06-21,48.78022384643555,126.0849380493164,45.19184875488281,134.00747680664062,151.1963653564453,18.382980346679688,49.69499969482422,139.1999969482422,47.459999084472656,136.97000122070312,151.75999450683594,23.049999237060547,50.212501525878906,139.5399932861328,47.72999954223633,137.72999572753906,155.47999572753906,23.139999389648438,49.537498474121094,138.38999938964844,46.79999923706055,136.4600067138672,151.5,22.993000030517578,49.70000076293945,138.44000244140625,46.95000076293945,136.5800018310547,153.5,23.1299991607666,191202400,5288700,31096300,36727900,10860700,176200
2019-06-24,48.731143951416016,126.22079467773438,45.353729248046875,134.79995727539062,152.09304809570312,18.414880752563477,49.64500045776367,139.35000610351562,47.630001068115234,137.77999877929688,152.66000366210938,23.09000015258789,50.040000915527344,140.14999389648438,47.849998474121094,138.39999389648438,153.85000610351562,23.1200008392334,49.54249954223633,139.0500030517578,47.16999816894531,137.0,150.72000122070312,23.06599998474121,49.6349983215332,139.1999969482422,47.400001525878906,137.0,152.6199951171875,23.06999969482422,72881600,2186000,14479900,20628800,7073700,171400
2019-06-25,47.99250030517578,125.32406616210938,44.61100387573242,130.54403686523438,150.91741943359375,18.247398376464844,48.89250183105469,138.36000061035156,46.849998474121094,133.42999267578125,151.47999572753906,22.8799991607666,49.814998626708984,139.5500030517578,47.68000030517578,137.58999633789062,155.8800048828125,23.1299991607666,48.8224983215332,138.1300048828125,46.79999923706055,132.72999572753906,151.3699951171875,22.790000915527344,49.60749816894531,139.4600067138672,47.560001373291016,137.25,152.86000061035156,23.1299991607666,84281200,2801200,16665600,33327400,7796700,210900
2019-06-26,49.03053283691406,125.46900177001953,45.886959075927734,131.0332489013672,158.66851806640625,18.307785034179688,49.95000076293945,138.52000427246094,48.189998626708984,133.92999267578125,159.25999450683594,22.739999771118164,50.247501373291016,139.67999267578125,48.47999954223633,135.74000549316406,161.72000122070312,22.81999969482422,49.337501525878906,138.41000366210938,47.560001373291016,133.60000610351562,156.08999633789062,22.652000427246094,49.442501068115234,138.8699951171875,47.650001525878906,134.35000610351562,156.61000061035156,22.799999237060547,104270000,2284600,21886300,23657700,14601800,167500
2019-06-27,49.01580810546875,125.46900177001953,45.19184875488281,131.2484588623047,162.62376403808594,18.348039627075195,49.935001373291016,138.52000427246094,47.459999084472656,134.14999389648438,163.22999572753906,22.790000915527344,50.39250183105469,139.3000030517578,48.41999816894531,134.7100067138672,164.0,22.809999465942383,49.89250183105469,137.9499969482422,47.2400016784668,133.50999450683594,161.25999450683594,22.739999771118164,50.0724983215332,138.72000122070312,48.150001525878906,134.13999938964844,162.7100067138672,22.809999465942383,83598800,2149800,23062900,16557500,11136000,128700
2019-06-28,48.56917953491211,124.90739440917969,45.582252502441406,131.06259155273438,163.62005615234375,18.348039627075195,49.47999954223633,137.89999389648438,47.869998931884766,133.9600067138672,164.22999572753906,22.790000915527344,49.875,139.13999938964844,48.20000076293945,134.60000610351562,165.3699951171875,22.847000122070312,49.26250076293945,137.83999633789062,47.68000030517578,133.16000366210938,162.35000610351562,22.75,49.66999816894531,138.57000732421875,47.77000045776367,134.57000732421875,165.0,22.829999923706055,124442400,6153900,26646200,30043000,9941700,202500
2019-07-01,49.4599723815918,126.70085144042969,45.7536506652832,132.74539184570312,165.55284118652344,18.57346534729004,50.38750076293945,139.8800048828125,48.04999923706055,135.67999267578125,166.1699981689453,23.06999969482422,51.122501373291016,141.49000549316406,49.45000076293945,136.6999969482422,173.9499969482422,23.091999053955078,50.162498474121094,139.27999877929688,47.75,134.97000122070312,164.66000366210938,23.0,50.79249954223633,139.60000610351562,49.290000915527344,136.6300048828125,172.57000732421875,23.010000228881836,109012000,3377700,27423300,22613500,17743900,165900
2019-07-02,49.74954605102539,127.00882720947266,45.820308685302734,133.6259002685547,161.6274871826172,18.60567283630371,50.682498931884766,140.22000122070312,48.119998931884766,136.5800018310547,162.22999572753906,23.110000610351562,50.782501220703125,140.42999267578125,48.220001220703125,136.58999633789062,166.35000610351562,23.1200008392334,50.34000015258789,139.47000122070312,47.689998626708984,135.33999633789062,161.6999969482422,23.0,50.352500915527344,139.75,47.90999984741211,136.1199951171875,165.5,23.09000015258789,67740800,2409700,15381600,15237800,10005700,236600
